player_id,name_full,hand,dob,ioc,height,wikidata_id
140392,Taavi Tuisk,U,1983-10-08,EST,,
140393,Stan Hindrekson,U,1981-05-11,EST,,
140394,Eric Delsart,U,1973-10-14,FRA,,
140395,Falk Grohmann,U,1984-05-09,GER,,
140396,Sergei Diachenko,U,,RUS,,
140397,Radan Smid,U,1976-09-18,CZE,,
140398,Wolfgang Doerr Dr,U,1966-05-31,GER,,
140399,,U,,GER,,
140400,Ralf Stoffers,U,1982-03-19,GER,,
140401,Ronny Kemmerich,R,1984-03-13,GER,,
140402,Jan Vesely,U,1982-04-19,CZE,,
140403,Axei Schulenburg,U,,GER,,
140404,Phillppe Allan,U,1983-04-01,FRA,,
140405,Oamzen Ward,U,,AUS,,
140406,Yehia Ashour,U,1982-04-03,EGY,,
140407,Shaaban Said,U,,EGY,,
140408,Hani Hamdi,U,,EGY,,
140409,Andrew Davis,U,1980-11-24,USA,,
140410,Todd Stecko,U,1981-08-06,USA,,
140411,Cory Sandgren,U,,USA,,
140412,Joseph Smeeton,U,1983-06-20,USA,,
140413,Josh Leighton,U,1974-11-22,USA,,
140414,Sean Ragee Nelson,U,1986-02-10,USA,,
140415,David Ruttenberg,U,1980-09-04,USA,,
140416,Marcos Corradi,U,1982-02-05,BRA,,
140417,Juan Ignacio Copetti,U,1983-11-10,ARG,,
140418,Federico Gioria,U,1982-10-30,ARG,,
140419,Juan Manuel Carballo,U,1981-11-02,ARG,,
140420,Julian Drault,U,1979-02-17,ARG,,
140421,Maximiliano Grana,U,1983-07-21,ARG,,
140422,T James Latto,U,,USA,,
140423,Marco Lora,U,1983-06-12,ITA,,
140424,Ferdinando De Luca,U,1973-11-20,ITA,,
140425,Marco Matteucci,U,1980-01-15,ITA,,
140426,Dario Rizzini,U,,ITA,,
140427,Luca Leipnecher,U,1980-03-13,ITA,,
140428,Jorge Aguirre Montes,U,1973-04-26,ESP,,
140429,Eduardo Matos,U,1977-04-28,POR,,
140430,Bruno Alcala Serrano,U,1984-06-14,ESP,,
140431,Manuel Santome Sequeiros,U,1982-04-01,ESP,,
140432,Cesar Herrero Camacho,U,1967-04-02,ESP,,
140433,Jaime Barnal Casal,U,1981-10-13,ESP,,
140434,Totzil Alcantu,U,1975-10-05,FRA,,
140435,David Novoa Rodriguez,U,1980-10-08,ESP,,
140436,Marcos Portella,U,1983-08-14,BRA,,
140437,Sulley Dowuona,U,1976-01-09,GHA,,
140438,Maksims Sapogovs,U,1983-08-07,LAT,,
140439,David Latto,U,1979-01-16,JPN,,
140440,Lars Hartwig,U,1982-11-20,GER,,
140441,Torben Oeder,U,1980-03-22,GER,,
140442,Sebastian Roehl,U,1981-05-09,GER,,
140443,Ibrahim Youssef,U,1973-06-01,EGY,,
140444,Mike Stumpe,U,,USA,,
140445,Gareth Donachie,U,1978-04-07,RSA,,
140446,Ben Pauluhn,U,1984-02-10,USA,,
140447,Cameron Alkins,U,,USA,,
140448,Doug Declue,U,1981-04-26,USA,,
140449,Douglas Sorenson,U,1959-09-27,USA,,
140450,James Claywell,U,1959-05-25,USA,,
140451,Radek Guzik,U,1983-12-07,USA,,
140452,Mark Kennedy,U,1983-08-24,USA,,
140453,Brett Brannon,U,,USA,,
140454,Jason Stephens,U,1983-07-01,USA,,
140455,Juan Pablo Corti,U,1981-01-20,ARG,,
140456,Gonzalo Albin,U,1984-05-02,ARG,,
140457,Pablo Scalella,U,1983-06-21,ARG,,
140458,Hernan Rivero,U,1983-02-13,ARG,,
140459,Diego Di Carlo,U,,ARG,,
140460,Geronimo Corengia,U,,CHI,,
140461,Agustin Carella,U,1983-06-13,ARG,,
140462,Leandro Perera,R,1985-04-15,URU,,
140463,,U,,URU,,
140464,Alejandro Beiderman,U,1979-04-06,ARG,,
140465,Gabriel Reyes,U,1984-01-28,ARG,,
140466,Omar Saidi,U,1984-01-30,EGY,,
140467,Vytis Zalimas,U,1982-11-03,LTU,,
140468,Mikhail Volkovich,U,1982-03-06,LTU,,
140469,Haroldas Mencas,U,1983-05-08,LTU,,
140470,Tomas Seliukas,U,1983-01-17,LTU,,
140471,Kestutis Sabeckis,U,1982-03-28,LTU,,
140472,Aurimas Pukas,U,,LTU,,
140473,Mantas Poskus,U,1982-11-24,LTU,,
140474,Marc Leimann,U,1973-03-23,GER,,
140475,Nico Henkel,U,1979-03-31,GER,,
140476,Martin Kares,U,1984-06-06,GER,,
140477,Steven Kralj,U,1975-10-30,AUS,,
140478,Sergei Irechev,U,1978-01-03,RUS,,
140479,Imad Hanania,U,,JOR,,
140480,Yazid Nsairat,U,1982-05-27,JOR,,
140481,Tharwat Al Quasi,U,1980-05-03,JOR,,
140482,Tareq Talal Shkakwa,U,1984-10-04,JOR,,
140483,Marwan Hanania,U,1978-01-02,JOR,,
140484,Abdullah Fadda,U,1985-01-06,JOR,,
140485,Samer Aburahma,U,,PLW,,
140486,Ahmad Al Khatib,U,,JOR,,
140487,Ameen Nasrawi,U,,JOR,,
140488,Pablo Wajncymer,U,1981-03-14,ARG,,
140489,Nicolas Lupica,U,1981-08-21,ARG,,
140490,Juan Manuel Galarza,U,1980-10-04,ARG,,
140491,Rene Ruiz,U,1981-10-26,ARG,,
140492,Juan Martin Ferraro,U,1984-07-14,ARG,,
140493,Asier Retegui Herrero,U,1975-10-20,ESP,,
140494,Jesus Sopelana Berezo,U,1978-03-09,ESP,,
140495,Oscar Luri Rodriguez,U,1979-06-02,ESP,,
140496,Mikel Gonzalez Olmo,U,1978-07-05,ESP,,
140497,Carlos Saez Garatea,U,1980-01-09,ESP,,
140498,Christophe Ney,U,1984-03-30,LUX,,
140499,David De Castells,U,1980-11-13,COL,,
140500,Frederic Fogen,U,1979-04-07,LUX,,
140501,Cliff Schroeder,U,1978-03-14,LUX,,
140502,Bob Koch,U,1983-05-06,LUX,,
140503,Aleksandr Golyshko,U,,RUS,,
140504,Abdel Ahmed Kattan,U,,JOR,,
140505,Georgi Kupreishvili,U,1971-05-31,RUS,,
140506,Marwan Mushawar,U,,JOR,,
140507,Alberto Fernandez Leroy,U,1983-05-22,ESP,,
140508,Pedro Rios Nalda,U,1985-02-07,ESP,,
140509,Jaime Lomba De La Llama,U,1986-06-14,ESP,,
140510,Javier Pineiro,U,1982-11-11,ESP,,
140511,Igor Prieto Garcia,U,1979-03-21,ESP,,
140512,Juan Gutierrez De Rozas,U,1986-01-14,ESP,,
140513,Marcel Olivares,U,1970-04-19,DOM,,
140514,Fernando Polanco,U,1982-02-05,DOM,,
140515,Guillermo Hernandez,U,1982-08-02,DOM,,
140516,Juan Suarez,L,1982-07-08,DOM,,
140517,Jorge Alvarez,U,1982-09-05,DOM,,
140518,Jaime Valenzuela,U,1983-10-14,DOM,,
140519,Hendrik Duivenbooden,U,,NED,,
140520,Jeroen Van Den Heuvel,U,,NED,,
140521,Jeroen Van Ruler,U,1980-10-13,NED,,
140522,Cristiaan De Ravallet,U,,NED,,
140523,Victor Jongepier,U,1980-12-03,NED,,
140524,Jose Hernan Gomez Lopez,U,1983-03-30,ESP,,
140525,Jose Maria Hilla Merchan,U,1962-04-14,ESP,,
140526,Martin Elsoe Jensen,U,1979-09-23,DEN,,
140527,Adriano Liccardo,R,1985-03-06,NOR,,
140528,Mats Doving,R,1985-03-25,NOR,,
140529,Axel Bugge Elvik,U,1981-05-14,NOR,,
140530,Birger Soiland,U,1982-03-06,NOR,,
140531,Peter Oredsson,U,1982-03-02,SWE,,
140532,Augustine Uzoagwa,U,,NGR,,
140533,Oyvind Lokken,R,1984-03-21,NOR,,
140534,Jonas Askeland,U,1982-01-24,NOR,,
140535,Fredrik Myhre,U,1982-09-12,NOR,,
140536,Kevin Reeder,U,1977-09-14,USA,,
140537,Christian Moe,U,1982-01-28,NOR,,
140538,Robert Lindhe,U,1982-01-13,SWE,,
140539,Jorgen Vestli,U,1981-01-28,NOR,,
140540,Jimmy Wallin,U,1977-06-28,SWE,,
140541,Eling Lorsa Tveit,U,1984-01-01,NOR,,
140542,Jens Andenaes,U,1982-04-01,NOR,,
140543,Morten Goa,L,1984-02-02,NOR,,
140544,Pablo Mariano Gomez,U,1958-11-02,ARG,,
140545,Victor Martinez Chincolla,U,1983-04-22,ESP,,
140546,Ruben Gil Ruiz,U,1984-04-12,ESP,,
140547,Alberto Ejeda Berjillos,U,1982-11-17,ESP,,
140548,Mathieu Escale,U,1982-06-23,FRA,,
140549,Sebastien Maigret,U,1977-02-16,FRA,,
140550,Yusuke Sue,U,1982-07-18,JPN,,
140551,Youssuke Kubota,U,1982-08-26,JPN,,
140552,Takayoshi Ishii,U,1982-02-23,JPN,,
140553,Anthony Baulch,U,,AUS,,
140554,Akiyoshi Endo,U,1972-08-23,JPN,,
140555,Yu Kaburaki,R,1984-04-07,JPN,,
140556,Motonari Minato,R,1983-01-23,JPN,,
140557,Yohei Ishida,U,1976-07-20,JPN,,
140558,Gaku Ohata,U,1979-10-16,JPN,,
140559,Katsuhiro Sato,U,1968-09-11,JPN,,
140560,Kazuyuki Murazeki,U,1976-11-16,JPN,,
140561,Jyunji Takeshita,U,1977-04-24,JPN,,
140562,Yusuke Sugie,U,1979-02-06,JPN,,
140563,Yukihiro Otani,U,,JPN,,
140564,Shusei Kanbara,R,1983-05-03,JPN,,
140565,Hiroaki Tanaka,U,,JPN,,
140566,Kosmus Ochran,U,,GHA,,
140567,Andreas Rydberg,U,1981-01-10,SWE,,
140568,Erik Flygt,U,1980-11-12,SWE,,
140569,,U,,SWE,,
140570,Erik Nyman,U,1981-07-22,SWE,,
140571,,U,,SWE,,
140572,William Strom,U,1984-06-04,SWE,,
140573,,U,,SWE,,
140574,David Anving,U,1982-02-19,SWE,,
140575,Robert Jendelund,U,1981-05-14,SWE,,
140576,Kristian Utstrand,U,1984-04-10,SWE,,
140577,Marko Randelovic,U,1982-08-20,SWE,,
140578,Mauro Pompei,U,,ITA,,
140579,Giuseppe Morrone,U,,ITA,,
140580,Paolo Tronci,U,1965-01-25,ITA,,
140581,Andrea Nociti,U,1980-06-28,ITA,,
140582,Sandon Barth,U,,USA,,
140583,Phillippe Velasco,U,1980-09-20,FRA,,
140584,Loris Germain,R,1972-01-06,FRA,,
140585,Cedric Scherrer,U,1973-05-04,FRA,,
140586,Clotaire Desbenoit,U,1982-04-20,FRA,,
140587,Florent Girod,U,1984-06-15,FRA,,
140588,Olivier Kleinhans,U,1979-09-20,FRA,,
140589,Laurent Marquet,U,1980-08-06,FRA,,
140590,Daisuke Orimoto,U,1972-05-03,JPN,,
140591,Reiji Okada,U,1968-06-15,JPN,,
140592,Hiroyuki Kametani,U,1965-06-26,JPN,,
140593,Hideyo Washida,U,1981-04-21,JPN,,
140594,Kosaku Takaishi,U,1979-04-09,JPN,,
140595,Hidekazu Ishii,U,,JPN,,
140596,Yoshihiro Hirata,U,1979-07-30,JPN,,
140597,Masahiro Kudo,U,1969-01-04,JPN,,
140598,Masaaki Mayama,U,1955-11-03,JPN,,
140599,Hugo Cardenas,U,1985-09-17,BOL,,
140600,Ivan Ampuero,U,1985-02-19,BOL,,
140601,Peter Bjork,U,1983-09-01,SWE,,
140602,Anders Johnsson,U,1983-01-26,SWE,,
140603,Johan Bergenas,U,1982-01-18,SWE,,
140604,Marten Lundberg,U,1982-10-15,SWE,,
140605,Martin Linusson,U,1982-07-12,SWE,,
140606,Martin Pawlovski,U,1981-07-12,SWE,,
140607,Tito Fadda,U,,ITA,,
140608,Andrea Ghiso,U,1967-07-21,ITA,,
140609,Emiliano Dessi,U,1977-12-29,ITA,,
140610,Dionigi Mostallino,U,,ITA,,
140611,David Culshaw,U,1985-02-02,GBR,,
140612,Damir Zhylkybaev,U,1984-08-20,KAZ,,
140613,Denis Lukmanov,U,1984-06-08,UZB,,
140614,Johan Batifoulier,U,1974-09-05,FRA,,
140615,Romain Pages,U,1979-01-28,FRA,,
140616,Philipp Koller,U,1982-03-28,AUT,,
140617,Jorge Garcia,U,1970-08-26,ESP,,
140618,Carlos Malet Faura,U,1984-01-17,ESP,,
140619,Nika Chkartishvilil,U,1983-08-08,GEO,,
140620,Jose Ernesto Serrate Merino,U,1984-06-20,ESP,,
140621,Tomoyuki Takayama,U,1977-09-23,JPN,,
140622,Daisuke Nakajima,U,1972-03-26,JPN,,
140623,Yuki Sakai,U,1983-09-21,JPN,,
140624,Kosuke Nagasawa,U,1981-05-23,JPN,,
140625,Toshiaki Kuroyanagi,U,1967-04-16,JPN,,
140626,Katsuji Ozawa,U,1978-10-19,JPN,,
140627,Herbert Gonzelman,U,1984-09-07,BOL,,
140628,Heiko Rottmann,U,1977-03-12,BOL,,
140629,Franz Molina,U,1984-05-01,BOL,,
140630,Rodrigo Briones,U,,BOL,,
140631,Michael Fleming,U,1980-11-03,GBR,,
140632,Martin Hendry,U,1981-10-15,GBR,,
140633,Dmitry Vergazov,U,1979-09-29,UZB,,
140634,Dimitri Belot,U,1984-05-07,FRA,,
140635,Olivier Picaud,U,1986-02-10,FRA,,
140636,Patrik Sadovnik,U,1982-01-28,AUT,,
140637,Pedro Carrillo Onieva,U,1976-12-18,ESP,,
140638,Danny Karlsson,U,1982-08-12,SWE,,
140639,Abraham Ramirez Torreno,U,1983-04-24,ESP,,
140640,Juan Jose Ortega Granados,U,1985-02-06,ESP,,
140641,Carlos Bravo Farre,U,1956-05-02,ESP,,
140642,Beny Siswanto,U,1975-05-03,INA,,
140643,Invasi Afghan,R,1980-01-17,INA,,
140644,Marin Radovanovich,U,1980-03-13,NZL,,
140645,Michael Pakasi,U,1978-10-21,INA,,
140646,Ernesto Baron,U,1983-08-06,BOL,,
140647,Andres Monje,U,1985-10-31,BOL,,
140648,Julio Velarde,U,1985-05-18,BOL,,
140649,Sergio Vargas,U,1982-09-11,BOL,,
140650,Diego Paz Soldan,U,1986-04-25,BOL,,
140651,Walter Vargas,U,1984-08-16,BOL,,
140652,Alexandru Pop Moldovan,U,1980-03-14,ROU,,
140653,Marcus Petrou,U,1981-04-06,AUS,,
140654,Gregorio Espinosa Muller,U,1983-09-21,ESP,,
140655,Christophe Nowicki,U,1977-09-13,FRA,,
140656,Ludovic De Lette,U,1971-12-22,FRA,,
140657,David Baro,U,1984-02-22,FRA,,
140658,Sebastien Tiessen,U,1972-07-04,FRA,,
140659,Marc Saulle,U,1977-10-23,FRA,,
140660,Kenny Kandel,U,1980-08-04,NED,,
140661,Nicolas Benoit,U,1975-11-15,FRA,,
140662,Daniel Carlsson,U,1980-02-07,SWE,,
140663,Juan Garcia Salvador,U,1984-04-01,ESP,,
140664,Eduardo Augusto Santanna,U,1983-01-27,BRA,,
140665,Orlando Guardatti,U,1985-12-12,PAR,,
140666,Amado Silva,U,1980-02-06,PAR,,
140667,Gabriel A Penino De Souza,L,1974-05-05,PAR,,
140668,Daniel Ortiz,U,1981-11-13,PAR,,
140669,Jorge Blanchard,U,1984-09-25,ARG,,
140670,German Dalmagro,U,1979-05-16,PAR,,
140671,Raul Latorre,U,1983-01-08,PAR,,
140672,Tadeo Rodriguez,U,1982-12-12,PAR,,
140673,Diego Morel,U,1983-04-25,PAR,,
140674,Marcos Villagra,U,1981-08-24,PAR,,
140675,Jorge Estigarribia,U,1967-12-27,PAR,,
140676,Jauffrey Mettoyer,U,1981-06-23,FRA,,
140677,Baptiste Raulot,U,1983-08-25,FRA,,
140678,Bruno Le Riche,U,1974-03-14,FRA,,
140679,Luis Zaracho,U,1973-02-23,FRA,,
140680,Karim Debs,U,1982-07-28,LIB,,
140681,Rafael Omana,U,1969-06-01,VEN,,
140682,Michael Anderson,U,1976-06-23,USA,,
140683,Benjamin Lundell,U,,USA,,
140684,Eric Piskura,U,1975-12-12,USA,,
140685,Joseph Weisberger,U,1982-03-25,USA,,
140686,Kevin Obletz,U,1982-12-16,USA,,
140687,Jose Felix Gomez Albertini,U,1984-09-05,PAR,,
140688,Stavros Doulgerakis,U,,GRE,,
140689,Dimitris Chatzidakis,U,,GRE,,
140690,George Parras,U,,GRE,,
140691,Aaron Fowler,U,1978-05-26,USA,,
140692,Alban Yoksimovitch,U,1976-11-22,FRA,,
140693,Xavier Le Rays,U,1973-06-27,FRA,,
140694,Xavier Le Gall,U,1980-05-23,FRA,,
140695,Olivier Roudet,U,1976-02-09,FRA,,
140696,Francois Chaussumier,U,1975-04-13,FRA,,
140697,Geoffrey Davis,U,,USA,,
140698,Max Lawrence,U,1977-12-24,CAN,,
140699,Chris Cozad,U,1982-04-21,USA,,
140700,Nicholas Sego,U,1984-12-31,GBR,,
140701,Hans Seidel,U,1978-06-22,RSA,,
140702,Jeff Kader,U,1983-07-05,USA,,
140703,Salahuddin Tawil,U,1977-03-02,SYR,,
140704,Jamil Bohra,U,,USA,,
140705,James Yuill,U,1981-04-13,IRL,,
140706,Joshua Carson,U,,USA,,
140707,Nicolas Carteret,U,1980-07-22,FRA,,
140708,Jamie Adams,U,1980-07-30,USA,,
140709,Paul Goebel,U,,USA,,
140710,John Curtiss,U,,USA,,
140711,George Newton,R,1967-11-11,USA,,
140712,Andrew Csordas,U,1975-09-13,USA,,
140713,Christoffer Fasth,U,1982-06-03,USA,,
140714,Jonathan Shemper,U,,USA,,
140715,Adam Shepherd,U,1981-03-27,USA,,
140716,John Walker,U,1930-07-16,USA,,
140717,Micah Anderson,U,1978-10-11,USA,,
140718,Ricardo Binet,U,,CHI,,
140719,Uwe Gneiting,U,1980-03-19,GER,,
140720,Michael Hailey,U,1980-04-10,USA,,
140721,Patrick Horne,U,,USA,,
140722,Jean Philippe Benhaim,U,1985-11-12,FRA,,
140723,Zack Saloom,U,1984-07-31,USA,,
140724,Robert Lecky,U,,USA,,
140725,Samuel Khanzadian,U,1984-03-05,CAN,,
140726,Glenn Lazenby,U,1953-02-18,USA,,
140727,Nicholas Quatrochl,U,1977-11-29,USA,,
140728,Jeff Coskey,U,1983-11-08,USA,,
140729,Brandon Mcmillan,U,,USA,,
140730,Alexandre Cantara,U,,BRA,,
140731,Bart Fremin,U,1983-03-21,USA,,
140732,Kristoffer Bergdahl,U,1979-05-15,SWE,,
140733,Matt Mayer,U,,USA,,
140734,Cason Mays,U,,USA,,
140735,Yoshitaka Ono,U,1979-08-23,JPN,,
140736,Wafik Ben Nacer,U,1974-01-09,ALG,,
140737,Armen Bagirian,U,1982-08-28,RUS,,
140738,Zachery Smith,U,1984-06-12,USA,,
140739,Ronald Nano,R,1978-02-14,USA,,
140740,Carlos Miranda Ibanez,U,1973-03-28,ESP,,
140741,Brandon Johnson,U,1984-01-14,USA,,
140742,Patricio Maucci,U,1981-05-22,FRA,,
140743,Shunsuke Shimizu,R,1984-07-16,JPN,,
140744,Kerim Zafir,U,1984-05-07,TUR,,
140745,Dalton Canelhas,U,1984-03-24,BRA,,
140746,Bernhard Erismann,U,1983-06-01,MEX,,
140747,Kohei Haruta,U,1976-04-23,JPN,,
140748,Il Ho Byun,U,1987-09-17,KOR,,
140749,Patricio Madariaga,U,1957-11-05,USA,,
140750,Francois Van Der Meer,U,1981-10-13,RSA,,
140751,Andy Porter,U,1982-12-30,USA,,
140752,Elliot Mitchell,U,1974-06-21,USA,,
140753,Alexander Feron,U,1984-01-24,FRA,,
140754,Anton Vorobiev,U,1983-02-14,USA,,
140755,Stefan Shaw,U,1985-08-24,GBR,,
140756,Gianfranco Dossena,L,1985-08-09,ITA,,
140757,Mario Gil,U,1984-09-07,BOL,,
140758,Louis Taylor Iii,U,1983-04-29,ISV,,
140759,Robert Strahle,U,1984-01-03,SWE,,
140760,Nick Eckert,U,1986-03-28,GER,,
140761,Juan Pablo Lam Lacape,U,1983-11-25,GUA,,
140762,Bruno Azevedo,U,1986-03-15,BRA,,
140763,John Ishoy,U,1977-10-14,USA,,
140764,Shawn Foster,U,1973-04-24,USA,,
140765,Adrian Mardyks,U,1984-02-04,USA,,
140766,James Cromwell,U,1983-03-07,USA,,
140767,Stefan Neubauer,U,1981-03-29,AUT,,
140768,Robert Liska,U,1968-03-21,USA,,
140769,Segun Moruka,U,1978-10-18,USA,,
140770,Lou Calungeagin,U,1982-03-22,USA,,
140771,Dan Dao,U,1975-07-14,USA,,
140772,Eugene Karimov,U,1974-02-18,USA,,
140773,Walt Hearn,U,1979-05-14,USA,,
140774,Paul Johnson,U,1980-02-28,USA,,
140775,John Siefke,U,1984-06-26,USA,,
140776,Sebastian Schoellhorn,U,1977-10-02,GER,,
140777,Peter John Farkas,U,1983-08-02,USA,,
140778,Santiago Figueroa,U,1982-12-06,CHI,,
140779,Juan Correa,U,1969-11-20,CHI,,
140780,German Teichelmann,U,1984-05-11,CHI,,
140781,Diego Zuniga,U,1984-12-25,CHI,,
140782,Cristian Leiva,U,,CHI,,
140783,Matias Saez,U,,CHI,,
140784,Brian Morton,U,1983-06-29,USA,,
140785,Brian Kent,U,1980-09-24,USA,,
140786,Sumil Menon,U,1984-03-17,USA,,
140787,Jon Neri,U,1973-11-19,USA,,
140788,Randall Mark,U,1967-02-18,USA,,
140789,Joakim Ulfvebrand,U,1976-05-04,SWE,,
140790,Cory Mendelsohn,U,1981-07-19,USA,,
140791,Sergiu Modoc,U,1984-04-27,ROU,,
140792,Darren Auld,U,1977-09-24,USA,,
140793,Kuniyoshi Minato,U,1983-01-23,JPN,,
140794,Eric Horine,U,1978-06-07,USA,,
140795,Arifnaved Hasan,U,1982-09-13,IND,,
140796,Ryan Mcnaughton,U,1982-11-01,USA,,
140797,Chris Holeman,U,1970-05-13,USA,,
140798,Jeremy Coll,U,1983-01-12,USA,,
140799,Dario Katic,U,1980-08-06,USA,,
140800,,U,,USA,,
140801,Jake Worseldine,U,1978-03-03,USA,,
140802,Santiago Montoya,U,1986-05-26,COL,,
140803,Zac Markham,U,1981-09-20,USA,,
140804,Sebastian Libertino,U,1980-07-20,ARG,,
140805,Bruno Arapovic,U,1979-04-06,BIH,,
140806,Ted Blosser,U,1984-06-17,USA,,
140807,Patrick Heppell,U,1982-03-24,USA,,
140808,Jake Heims,U,1983-12-31,USA,,
140809,Jason Gerardo,U,1972-06-18,USA,,
140810,Eric Stuart,U,1982-01-28,USA,,
140811,Jesse Ponwith,U,1972-09-05,USA,,
140812,Ryan Richert,U,1980-04-02,USA,,
140813,Todd Thurston,U,1982-10-26,USA,,
140814,Randall Smalley,U,1983-09-27,USA,,
140815,Christopher Gessner,U,1982-09-01,USA,,
140816,Ryan Waits,U,1985-09-08,USA,,
140817,Alfredo Harz,U,1984-09-22,CHI,,
140818,Ismael Castillo,U,1984-08-29,CHI,,
140819,Juan Carlos Campos,U,1963-06-13,CHI,,
140820,Fernando Escala,U,1982-02-24,CHI,,
140821,Pedro Severino,U,,CHI,,
140822,Jose Renan Rodrigues Filho,U,1982-06-02,BRA,,
140823,,U,,UKR,,
140824,Andrei Bezpaly,U,1981-01-05,UKR,,
140825,Sergey Vantsov,U,,UKR,,
140826,Vitaliy Voiny,U,1956-08-29,UKR,,
140827,Bruno Wagner,L,1977-05-11,BRA,,
140828,Ricardo Nichimura,U,1981-12-18,BRA,,
140829,Marcelo Froes,U,1984-02-12,BRA,,
140830,Alberto Gentil Pedroso,U,1979-08-09,BRA,,
140831,Rodolfo Fazano,U,1979-02-03,BRA,,
140832,Vinicius Corazza,U,1983-08-10,BRA,,
140833,Tadeu Depes,U,,BRA,,
140834,Maicol Ximenes,U,1975-03-10,BRA,,
140835,Jose Aparecido Souza,U,1961-12-28,BRA,,
140836,Roberto Tommasipretti,U,,BRA,,
140837,Felipe Esteves,U,1978-03-16,BRA,,
140838,Guilherme Alves,U,1984-06-23,BRA,,
140839,Gustavo Burihotto,U,,BRA,,
140840,Marcos Dias,U,,BRA,,
140841,Caio Guedes,U,1982-06-22,BRA,,
140842,,U,,UKR,,
140843,Paulo Siqueira,U,,DEN,,
140844,Sergio Figueiredo,U,1981-03-01,BRA,,
140845,Claudio Andreoli,U,1969-08-05,BRA,,
140846,Marcelo Silva,U,1986-12-18,BRA,,
140847,Hectori Chaves,U,1983-04-13,BRA,,
140848,Joao Paulo Bounassar,U,1984-03-28,BRA,,
140849,Rafael Luis Soares,U,1984-02-03,BRA,,
140850,Caio Cyrino,U,1982-06-22,BRA,,
140851,Eraldo Silva,U,1972-01-16,BRA,,
140852,Fernando Santos,U,1983-03-08,BRA,,
140853,Jakub Ulczynski,U,1977-07-09,POL,,
140854,Michael Starosta,U,1982-03-11,POL,,
140855,Maciej Rybialek,U,1983-03-08,POL,,
140856,Kamil Wojcik,U,1984-07-08,POL,,
140857,Jan Petrasz,U,,POL,,
140858,Jakub Urbanowicz,U,1985-05-27,POL,,
140859,Damian Jezak,U,1981-05-23,POL,,
140860,Paul Sebastian Stanescu,U,1982-12-18,ROU,,
140861,Radu Popescu,U,1973-07-14,ROU,,
140862,Gerald Dan Radovici,U,1980-05-16,GER,,
140863,Ovidiu Angelin Popescu,U,1980-09-13,ROU,,
140864,Silviu Ion,U,1982-03-01,ROU,,
140865,,U,,MDA,,
140866,,U,,ROU,,
140867,Daniel Bezman,U,1984-09-20,ROU,,
140868,,U,,ROU,,
140869,Markus Kilkki,U,1980-02-18,FIN,,
140870,Janne Juutilainen,U,1981-08-19,FIN,,
140871,Ryan Moseley,U,1984-02-28,BAR,,
140872,Bryan Ellis,U,1974-12-08,JAM,,
140873,Steve Beckford,R,1966-09-09,JAM,,
140874,Earl Williams,U,,USA,,
140875,Kevin Simms,R,1976-03-08,JAM,,
140876,Neil Daley,U,,JAM,,
140877,Devon Gordon,U,,JAM,,
140878,Jan Hrbac,U,1981-01-16,CZE,,
140879,Jan Hebelka,U,1980-02-14,CZE,,
140880,Miroslav Matejka,U,1982-01-11,CZE,,
140881,Greg Summerfield,U,1978-08-08,AUS,,
140882,Jaroslav Bartl,U,1978-01-03,CZE,,
140883,Martin Wirgler,U,1975-06-17,CZE,,
140884,Zdener Zavesicky,U,1982-03-21,CZE,,
140885,Martin Chrastny,U,1983-04-09,CZE,,
140886,Manfredi Macris,U,,ITA,,
140887,Radim Valigura,U,1981-11-29,CZE,,
140888,Marius Marinescu,U,1984-11-08,ROU,,
140889,,U,,ROU,,
140890,,U,,ROU,,
140891,,U,,ROU,,
140892,Bogdan Draghici,U,1984-05-22,ROU,,
140893,Marius Daniel Abeaboeru,U,1982-12-12,ROU,,
140894,Valentin Ardeleanu,U,1982-04-22,ROU,,
140895,,U,,ROU,,
140896,Peter King,U,,NZL,,
140897,Robert Cepek,U,1968-07-05,CZE,,
140898,Pavel Petricko,U,1981-06-19,CZE,,
140899,Josef Slavik,U,1978-10-13,CZE,,
140900,Tomas Menec,U,1981-01-12,CZE,,
140901,Mikolaj Weyman,U,1978-04-25,POL,,
140902,Piotr Kintzi,U,1982-02-28,POL,,
140903,Ferirand Leon Ferirand,U,1984-01-20,INA,,
140904,Wihardy Hormansyah,U,1985-09-17,INA,,
140905,Alexander Adams,U,,JAM,,
140906,Ikka Perttu,U,1977-06-21,FIN,,
140907,Rodney Rapson,U,1983-02-08,AUS,,
140908,Yani Mihos,U,1982-02-14,AUS,,
140909,Cameron Simon,U,1974-03-31,AUS,,
140910,Dujam Kuvacic,U,1984-05-05,CRO,,
140911,James Zois,U,1982-01-19,AUS,,
140912,Dale Messina,U,1983-02-24,AUS,,
140913,Ben Elix,U,1981-05-12,AUS,,
140914,James Golfin,U,1979-02-17,AUS,,
140915,Chalermvui Apanukul,U,1982-08-24,THA,,
140916,Pich Luewanichkit,U,1983-08-23,THA,,
140917,James Gorin,U,1982-11-28,AUS,,
140918,Chatchai Chaiyarin,U,1981-03-13,THA,,
140919,Daniel Nabedrick,U,1970-10-06,USA,,
140920,Francisco Luis Navarro Artes,U,1973-01-06,ESP,,
140921,Alvaro Russo Gonzalez,U,1984-06-17,ESP,,
140922,Jared Zeeman,U,1982-08-09,AUS,,
140923,Andrew Newcombe,U,1984-06-10,AUS,,
